startpoint,endpoint,weight,edge number
47,60,60460,1598
47,61,15,1599
47,150,141,1600
47,63,25,1601
47,619,26,1602
47,259,61,1603
47,69,734,1604
47,111,321,1605
47,164,19863,1606
47,76,16,1607
47,263,8,1608
47,171,27,1609
47,83,23270,1610
47,84,2,1611
47,174,56135,1612
47,178,31,1613
47,88,67427,1614
47,180,15,1615
47,92,7,1616
47,184,3,1617
47,691,7,1618
47,271,7,1619
47,472,4,1620
47,272,24,1621
47,692,4,1622
47,98,11480,1623
47,693,10,1624
47,276,127,1625
47,103,15,1626
47,473,1,1627
47,104,223,1628
47,105,24,1629
47,694,2,1630
47,212,7,1631
47,695,6,1632
47,106,50,1633
208,174,7724,1634
208,387,79,1635
579,46,72665,1636
579,133,52762,1637
579,137,250,1638
579,55,65772,1639
579,57,619,1640
579,150,84854,1641
579,62,5228,1642
579,69,14430,1643
579,159,6399,1644
579,74,112788,1645
579,165,307,1646
579,77,4060,1647
579,80,5794,1648
579,317,117002,1649
579,174,350,1650
579,88,9472,1651
579,90,31574,1652
696,572,4,1653
696,697,20,1654
696,133,4080,1655
696,698,4,1656
699,74,77887,1657
699,88,88226,1658
700,17,3,1659
700,397,477,1660
700,399,1752,1661
700,551,48,1662
700,501,3,1663
700,401,23,1664
700,503,89,1665
700,403,4,1666
700,27,467,1667
700,406,7,1668
700,701,148,1669
700,514,1,1670
700,410,7,1671
700,521,1,1672
700,411,15,1673
700,702,47,1674
700,703,2,1675
700,412,108,1676
700,535,3,1677
700,414,1,1678
700,704,4,1679
128,124,11320,1680
128,313,25,1681
128,246,5,1682
128,125,628,1683
128,127,8487,1684
128,46,214687,1685
128,47,7,1686
128,339,26,1687
128,129,1446,1688
128,130,7,1689
128,572,85,1690
128,49,1746,1691
128,131,26,1692
128,583,3452,1693
128,51,57923,1694
128,132,287,1695
128,133,30083,1696
128,379,116,1697
128,135,470,1698
128,136,1524,1699
128,137,85129,1700
128,591,56,1701
128,705,113,1702
128,52,54,1703
128,53,1,1704
128,706,64,1705
128,54,429,1706
128,55,73416,1707
128,138,519,1708
128,707,3,1709
128,140,250,1710
128,234,68,1711
128,141,188,1712
128,253,2527,1713
128,143,10354,1714
128,255,18,1715
128,145,281086,1716
128,146,1972,1717
128,147,280059,1718
128,57,581142,1719
128,59,230,1720
128,60,62973,1721
128,108,86772,1722
128,109,1021,1723
128,149,65,1724
128,150,83942,1725
128,476,63,1726
128,151,103,1727
128,613,11,1728
128,62,60285,1729
128,235,90,1730
128,152,3,1731
128,65,863,1732
128,259,174,1733
128,625,22,1734
128,708,29,1735
128,157,148504,1736
128,10,56,1737
128,158,26291,1738
128,69,51613,1739
128,159,347313,1740
128,111,540,1741
128,72,363,1742
128,161,137,1743
128,465,596,1744
128,73,4793,1745
128,74,108193,1746
128,236,78,1747
128,164,121956,1748
128,165,179410,1749
128,166,45573,1750
128,77,1598,1751
128,167,34868,1752
128,633,1922,1753
128,78,2447,1754
128,263,337,1755
128,168,1913,1756
128,79,11302,1757
128,80,78463,1758
128,350,48,1759
128,81,68971,1760
128,82,49904,1761
128,170,179,1762
128,237,350,1763
128,171,2253,1764
128,709,77,1765
128,83,51,1766
128,173,72,1767
128,174,60623,1768
128,175,9168,1769
128,650,147,1770
128,86,2,1771
128,87,346,1772
128,176,34814,1773
128,177,3965,1774
128,178,840,1775
128,179,2847,1776
128,88,216531,1777
128,180,2173,1778
128,181,9,1779
128,182,11418,1780
128,90,15112,1781
128,183,212107,1782
128,92,868,1783
128,471,13,1784
128,184,2,1785
128,185,207,1786
128,186,148,1787
128,187,2,1788
128,188,4019,1789
128,95,1663,1790
128,189,4979,1791
128,271,63,1792
128,97,214,1793
128,710,29,1794
128,190,64193,1795
128,272,301,1796
128,192,549,1797
128,711,4,1798
128,194,275,1799
128,195,52924,1800
128,196,87098,1801
128,197,66824,1802
128,198,157,1803
128,113,53092,1804
128,199,4725,1805
128,114,3,1806
128,200,2731,1807
128,712,10,1808
128,101,27,1809
128,102,11879,1810
128,238,282,1811
128,713,82,1812
128,202,3,1813
128,714,5,1814
128,203,32864,1815
128,715,36,1816
128,103,1511,1817
128,204,439,1818
128,240,7,1819
128,104,524,1820
128,716,53,1821
128,376,39,1822
128,540,18,1823
128,686,2,1824
128,205,13,1825
128,695,5,1826
128,206,236,1827
128,717,1,1828
314,44,41,1829
314,125,37,1830
314,46,129539,1831
314,128,1,1832
314,718,26,1833
314,585,3,1834
314,591,2,1835
314,250,4,1836
314,53,2,1837
314,54,77,1838
314,55,116413,1839
314,252,5,1840
314,255,1,1841
314,146,286,1842
314,57,7360,1843
314,60,23474,1844
314,150,13303,1845
314,63,8,1846
314,65,32,1847
314,66,2,1848
314,259,183,1849
314,10,2,1850
314,68,2,1851
314,69,23,1852
314,159,13476,1853
314,72,15,1854
314,77,10864,1855
314,78,4,1856
314,80,17950,1857
314,350,68,1858
314,81,41,1859
314,83,17,1860
314,467,2,1861
314,84,15,1862
314,88,29761,1863
314,180,18,1864
314,229,1,1865
314,719,13,1866
314,95,66,1867
314,472,11,1868
314,272,4,1869
314,101,45,1870
314,713,66,1871
314,202,1,1872
314,275,50,1873
314,203,7141,1874
314,103,1,1875
314,104,293,1876
314,720,10,1877
314,106,18,1878
462,125,3,1879
462,47,25,1880
462,314,8,1881
462,49,1,1882
462,585,3,1883
462,51,11,1884
462,53,47,1885
462,55,24014,1886
462,138,1,1887
462,255,139,1888
462,56,3,1889
462,60,44777,1890
462,150,30451,1891
462,618,13,1892
462,619,7,1893
462,259,2,1894
462,10,1,1895
462,72,40,1896
462,362,69,1897
462,363,396,1898
462,236,3,1899
462,721,5,1900
462,80,2091,1901
462,84,21,1902
462,85,49,1903
462,177,20,1904
462,88,43144,1905
462,90,67796,1906
462,95,2,1907
462,271,44,1908
462,354,42,1909
462,101,36,1910
462,102,70,1911
462,103,6,1912
462,240,21,1913
462,106,2,1914
722,62,28,1915
722,71,3,1916
722,273,5444,1917
723,62,12737,1918
723,69,33,1919
723,74,3264,1920
723,165,3,1921
723,317,711,1922
724,106,5,1923
725,136,13,1924
339,338,419,1925
339,315,819,1926
339,131,17652,1927
339,726,18291,1928
339,242,23463,1929
339,132,565,1930
339,591,2263,1931
339,53,27900,1932
339,140,4024,1933
339,234,130,1934
339,341,16,1935
339,727,131,1936
339,147,398,1937
339,59,817,1938
339,108,2704,1939
339,149,16716,1940
339,476,27289,1941
339,728,3403,1942
339,619,26836,1943
339,729,276,1944
339,152,128,1945
339,345,14590,1946
339,730,14648,1947
339,258,17526,1948
339,155,16657,1949
339,346,5390,1950
339,418,126,1951
339,158,966,1952
339,70,15336,1953
339,160,2103,1954
339,111,635,1955
339,164,1003,1956
339,263,150,1957
339,731,14141,1958
339,84,1619,1959
339,732,20394,1960
339,176,1312,1961
339,515,53,1962
339,659,21204,1963
339,184,14536,1964
339,691,17323,1965
339,733,13986,1966
339,734,19134,1967
339,189,262,1968
339,352,2050,1969
339,353,579,1970
339,191,180,1971
339,354,8497,1972
339,356,16472,1973
339,199,17,1974
339,204,147,1975
339,735,215,1976
339,104,77,1977
339,736,8,1978
339,376,1663,1979
339,206,4,1980
48,44,20,1981
48,51,17,1982
48,135,9,1983
48,136,3,1984
48,464,2,1985
48,56,5,1986
48,58,1,1987
48,60,70576,1988
48,61,10,1989
48,476,14,1990
48,259,10,1991
48,67,7,1992
48,10,3,1993
48,68,5,1994
48,465,22,1995
48,76,6,1996
48,350,2,1997
48,174,8780,1998
48,178,34,1999
48,88,38192,2000
48,181,567,2001
48,89,599,2002
48,92,36,2003
48,269,3,2004
48,96,6,2005
48,472,8,2006
48,692,3,2007
48,98,1722,2008
48,677,2,2009
48,240,21,2010
48,212,26,2011
48,106,18,2012
737,317,234,2013
737,273,148,2014
738,739,161,2015
740,56,32,2016
740,264,42,2017
740,658,119,2018
740,92,30,2019
740,95,36,2020
740,194,28,2021
741,69,10553,2022
741,159,335,2023
742,62,23563,2024
742,69,345,2025
742,74,4705,2026
742,165,1,2027
742,317,39209,2028
743,744,1,2029
745,746,6,2030
745,747,17,2031
580,46,57413,2032
580,133,3564,2033
580,55,179,2034
580,60,192,2035
580,150,49995,2036
580,62,33,2037
580,69,1246,2038
580,74,141411,2039
580,165,110,2040
580,317,7323,2041
580,174,57,2042
580,88,6658,2043
580,90,35583,2044
580,195,26,2045
580,273,1868,2046
580,113,347,2047
748,136,3,2048
748,157,3,2049
748,10,9,2050
748,69,11,2051
748,277,2,2052
748,106,7,2053
581,46,34862,2054
581,129,3,2055
581,133,49483,2056
581,137,1747,2057
581,55,9434,2058
581,146,8416,2059
581,60,54,2060
581,150,53774,2061
581,73,27,2062
581,74,79785,2063
581,171,2,2064
581,317,36011,2065
581,90,33002,2066
581,269,9,2067
581,274,94,2068
581,230,6,2069
129,124,599,2070
129,233,50,2071
129,125,91,2072
129,557,144,2073
129,46,240267,2074
129,128,3360,2075
129,581,3,2076
129,49,264,2077
129,131,31,2078
129,51,33172,2079
129,132,358,2080
129,133,146,2081
129,135,2465,2082
129,136,595,2083
129,137,256943,2084
129,591,10,2085
129,249,4,2086
129,250,46,2087
129,593,76,2088
129,52,106,2089
129,706,194,2090
129,54,49397,2091
129,55,212239,2092
129,138,1353,2093
129,140,91,2094
129,253,4556,2095
129,143,50120,2096
129,602,68,2097
129,255,422,2098
129,145,542,2099
129,56,121,2100
129,146,78167,2101
129,147,39907,2102
129,57,132211,2103
129,60,142450,2104
129,148,57,2105
129,108,128,2106
129,149,51,2107
129,609,33,2108
129,150,31962,2109
129,476,5,2110
129,613,91,2111
129,62,52455,2112
129,63,19,2113
129,152,1,2114
129,65,120,2115
129,66,29,2116
129,258,199,2117
129,259,21,2118
129,67,10,2119
129,346,11,2120
129,627,160,2121
129,708,46,2122
129,157,2720,2123
129,10,1,2124
129,68,3,2125
129,69,127665,2126
129,159,4193,2127
129,70,86,2128
129,71,127,2129
129,72,728,2130
129,576,146,2131
129,73,1683,2132
129,74,12513,2133
129,348,290,2134
129,236,18,2135
129,164,45865,2136
129,165,14570,2137
129,76,54,2138
129,77,1046,2139
129,635,196,2140
129,78,49,2141
129,749,1,2142
129,265,74,2143
129,79,2091,2144
129,80,190011,2145
129,350,3,2146
129,81,83503,2147
129,82,221,2148
129,317,47253,2149
129,83,6284,2150
129,84,1,2151
129,85,178,2152
129,174,111004,2153
129,175,878,2154
129,86,91,2155
129,87,61,2156
129,176,817,2157
129,177,166,2158
129,178,535,2159
129,179,324,2160
129,88,242708,2161
129,180,1132,2162
129,181,32926,2163
129,182,1813,2164
129,90,140495,2165
129,183,5128,2166
129,92,30062,2167
129,471,106,2168
129,188,11650,2169
129,189,134,2170
129,96,33,2171
129,271,2933,2172
129,97,12405,2173
129,190,3398,2174
129,191,818,2175
129,354,121,2176
129,194,709,2177
129,355,61,2178
129,195,828,2179
129,98,333,2180
129,196,2341,2181
129,670,76,2182
129,197,499,2183
129,273,45895,2184
129,100,227,2185
129,113,483,2186
129,199,1177,2187
129,200,2004,2188
129,101,149,2189
129,102,2020,2190
129,678,18,2191
129,274,183,2192
129,202,50,2193
129,203,85139,2194
129,103,6,2195
129,204,70,2196
129,104,81,2197
129,277,2,2198
129,376,80,2199
129,540,13,2200
129,278,287,2201
129,212,6601,2202
129,205,81,2203
129,106,12581,2204
750,315,14,2205
546,216,3,2206
546,245,1,2207
546,545,31,2208
546,578,4,2209
546,46,136,2210
546,584,241,2211
546,718,6,2212
546,371,105,2213
546,751,1,2214
546,463,2,2215
546,135,370,2216
546,137,123,2217
546,250,125,2218
546,464,176,2219
546,56,40,2220
546,60,54,2221
546,150,337,2222
546,62,47,2223
546,220,46,2224
546,259,147,2225
546,157,38,2226
546,10,132,2227
546,69,170,2228
546,72,398,2229
546,165,171,2230
546,752,4,2231
546,77,62,2232
546,80,422,2233
546,317,183,2234
546,83,105,2235
546,174,69,2236
546,175,41,2237
546,87,1,2238
546,177,35,2239
546,178,89,2240
546,90,306,2241
546,183,40,2242
546,92,44,2243
546,663,106,2244
546,188,371,2245
546,95,28,2246
546,96,131,2247
546,354,149,2248
546,675,32,2249
546,678,2,2250
546,202,216,2251
546,203,66,2252
546,474,65,2253
546,278,94,2254
546,687,84,2255
546,212,47,2256
546,106,245,2257
546,231,1,2258
753,46,5,2259
360,754,1,2260
360,10,16,2261
360,475,4,2262
397,396,1443,2263
397,31,26,2264
397,32,55952,2265
397,17,2032,2266
397,488,17,2267
397,689,1863,2268
397,700,910,2269
397,490,1,2270
397,116,9,2271
397,548,32,2272
397,422,20,2273
397,755,2554,2274
397,492,138,2275
397,290,384,2276
397,398,2363,2277
397,756,157,2278
397,399,3923,2279
397,293,27,2280
397,22,36,2281
397,549,21,2282
397,329,56,2283
397,400,909,2284
397,550,41,2285
397,551,4284,2286
397,426,9,2287
397,429,5,2288
397,430,3,2289
397,501,16,2290
397,431,3507,2291
397,401,2244,2292
397,402,1667,2293
397,435,25,2294
397,503,983,2295
397,403,4459,2296
397,27,2273,2297
397,404,3391,2298
397,757,2619,2299
397,506,4668,2300
397,405,2662,2301
397,553,2,2302
397,508,34,2303
397,406,2408,2304
397,701,2810,2305
397,509,1424,2306
397,758,1467,2307
397,334,6,2308
397,407,2480,2309
397,514,159,2310
397,408,3273,2311
397,14,36,2312
397,409,1337,2313
397,410,2405,2314
397,521,834,2315
397,523,11,2316
397,411,1505,2317
397,702,2792,2318
397,525,4,2319
397,527,6,2320
397,703,4,2321
397,554,32,2322
397,530,2,2323
397,412,274,2324
397,759,1,2325
397,413,2172,2326
397,760,1612,2327
397,310,149,2328
397,761,5,2329
397,762,1,2330
397,535,6,2331
397,414,4736,2332
397,704,10,2333
397,415,1530,2334
397,123,1,2335
397,416,2834,2336
397,690,1858,2337
397,763,1,2338
287,2,2,2339
764,706,26,2340
764,54,2748,2341
764,765,4,2342
764,766,1,2343
764,767,138,2344
764,95,30,2345
386,385,16,2346
386,147,8688,2347
386,109,475,2348
386,768,5,2349
386,769,148,2350
386,770,2,2351
386,113,75,2352
315,32,198,2353
315,571,1,2354
315,750,12,2355
315,546,48,2356
315,132,2,2357
315,133,50,2358
315,136,7,2359
315,771,9065,2360
315,55,120,2361
315,138,28,2362
315,147,147,2363
315,772,85,2364
315,108,293,2365
315,773,2646,2366
315,150,31,2367
315,23,140,2368
315,613,4,2369
315,774,5956,2370
315,152,9,2371
315,418,110,2372
315,504,21,2373
315,167,170,2374
315,633,2,2375
315,263,24,2376
315,775,17,2377
315,349,53,2378
315,81,57,2379
315,731,100,2380
315,732,40,2381
315,174,94,2382
315,176,133,2383
315,776,18,2384
315,88,59,2385
315,182,8685,2386
315,183,159,2387
315,185,98,2388
315,777,5,2389
315,778,28,2390
315,733,100,2391
315,189,640,2392
315,190,2660,2393
315,196,292,2394
315,368,26,2395
315,779,4,2396
315,274,106,2397
315,780,4,2398
315,781,7,2399
315,782,14,2400
315,460,4,2401
315,205,55,2402
315,783,6,2403
315,784,13,2404
315,785,4,2405
315,231,1,2406
786,196,11,2407
130,124,4,2408
130,128,217,2409
130,339,112,2410
130,51,4,2411
130,727,932,2412
130,147,17945,2413
130,108,56,2414
130,620,2,2415
130,111,266,2416
130,164,2052,2417
130,165,14832,2418
130,78,26,2419
130,82,211,2420
130,177,30,2421
130,179,931,2422
130,183,50317,2423
130,733,1,2424
130,190,4825,2425
130,191,234,2426
130,195,36,2427
130,196,18057,2428
130,113,36,2429
130,787,85,2430
130,103,78,2431
130,204,4,2432
788,106,5,2433
789,150,44936,2434
789,98,2237,2435
790,62,1046,2436
790,69,274,2437
790,74,1577,2438
790,165,4,2439
790,317,2043,2440
582,46,5320,2441
582,133,581,2442
582,55,5088,2443
582,57,1145,2444
582,159,119,2445
582,74,93673,2446
582,317,101162,2447
582,90,6071,2448
582,183,10,2449
582,97,83,2450
582,273,5595,2451
791,48,3,2452
791,250,3,2453
791,138,4,2454
791,60,36149,2455
791,609,5,2456
791,63,2,2457
791,619,4,2458
791,10,5,2459
791,69,29308,2460
791,72,25,2461
791,90,43357,2462
791,472,37,2463
791,103,13,2464
791,376,1,2465
572,44,81,2466
572,46,206,2467
572,47,24,2468
572,696,2,2469
572,128,28,2470
572,129,93,2471
572,49,13,2472
572,133,393,2473
572,136,11,2474
572,137,73,2475
572,52,1,2476
572,138,47,2477
572,143,55,2478
572,56,13,2479
572,146,1252,2480
572,60,41035,2481
572,150,91,2482
572,63,48,2483
572,345,34,2484
572,258,16,2485
572,259,138,2486
572,67,1,2487
572,221,6,2488
572,224,23,2489
572,69,109,2490
572,792,26,2491
572,159,50,2492
572,793,92,2493
572,72,2,2494
572,161,22,2495
572,74,6992,2496
572,165,3,2497
572,794,129,2498
572,77,46855,2499
572,749,2,2500
572,265,172,2501
572,316,102,2502
572,80,91,2503
572,350,78,2504
572,81,66,2505
572,317,8,2506
572,658,123,2507
572,90,57573,2508
572,91,14409,2509
572,92,67,2510
572,795,10,2511
572,95,16,2512
572,354,1,2513
572,194,1,2514
572,98,24465,2515
572,114,3,2516
572,671,37,2517
572,677,29,2518
572,274,105,2519
572,230,2,2520
572,796,15,2521
572,473,4,2522
572,720,39,2523
572,212,4,2524
697,696,21,2525
697,133,11008,2526
697,10,13,2527
697,797,2,2528
49,124,1773,2529
49,245,189,2530
49,246,5,2531
49,125,1146,2532
49,127,133,2533
49,46,250271,2534
49,47,19,2535
49,128,868,2536
49,314,21,2537
49,462,128,2538
49,129,906,2539
49,572,14,2540
49,51,29316,2541
49,132,16,2542
49,133,325,2543
49,379,127,2544
49,463,2,2545
49,135,352,2546
49,136,177,2547
49,137,82517,2548
49,249,273,2549
49,250,5,2550
49,52,35,2551
49,54,536,2552
49,55,123893,2553
49,138,171,2554
49,141,12,2555
49,252,35,2556
49,143,1,2557
49,145,72685,2558
49,56,172,2559
49,146,130,2560
49,147,32487,2561
49,57,94650,2562
49,59,63,2563
49,60,46010,2564
49,108,844,2565
49,61,10,2566
49,610,42,2567
49,150,250,2568
49,476,12,2569
49,256,4,2570
49,62,2975,2571
49,63,38,2572
49,257,4,2573
49,380,43,2574
49,372,82,2575
49,65,231,2576
49,258,126,2577
49,259,179,2578
49,67,36,2579
49,798,137,2580
49,157,49417,2581
49,10,76,2582
49,158,78,2583
49,68,689,2584
49,799,136,2585
49,69,440,2586
49,159,89579,2587
49,70,135,2588
49,111,82,2589
49,71,35,2590
49,72,411,2591
49,261,132,2592
49,161,697,2593
49,465,7,2594
49,73,24364,2595
49,236,23,2596
49,164,40497,2597
49,165,5286,2598
49,166,120,2599
49,76,63,2600
49,77,23836,2601
49,78,159,2602
49,721,24,2603
49,168,128,2604
49,79,1636,2605
49,80,60170,2606
49,350,249,2607
49,81,62333,2608
49,82,42076,2609
49,373,54,2610
49,171,1043,2611
49,317,17278,2612
49,83,39,2613
49,467,58,2614
49,646,2,2615
49,266,1,2616
49,732,27,2617
49,174,16744,2618
49,175,39402,2619
49,650,1,2620
49,86,9,2621
49,87,82,2622
49,469,64,2623
49,176,1985,2624
49,177,726,2625
49,178,596,2626
49,179,68,2627
49,88,39045,2628
49,180,269,2629
49,181,1629,2630
49,182,151,2631
49,90,13691,2632
49,183,33539,2633
49,92,496,2634
49,471,10,2635
49,185,104,2636
49,186,461,2637
49,269,9,2638
49,188,1610,2639
49,95,66,2640
49,189,291,2641
49,96,33,2642
49,97,276,2643
49,190,2309,2644
49,191,1193,2645
49,272,24,2646
49,354,43,2647
49,194,32587,2648
49,195,261,2649
49,196,451,2650
49,356,11,2651
49,197,51,2652
49,113,1195,2653
49,199,917,2654
49,200,624,2655
49,101,18,2656
49,102,28471,2657
49,672,4,2658
49,677,24,2659
49,274,74,2660
49,203,56387,2661
49,103,38,2662
49,204,112,2663
49,473,20,2664
49,240,15,2665
49,104,131,2666
49,376,275,2667
49,686,9,2668
49,687,27,2669
49,212,63,2670
49,695,2,2671
49,800,23,2672
49,106,159,2673
801,150,50498,2674
801,98,5846,2675
802,31,1,2676
803,804,1,2677
803,805,9780,2678
50,44,57,2679
50,137,31,2680
50,60,97,2681
50,806,248,2682
50,481,124,2683
50,637,34,2684
50,183,176,2685
50,321,88,2686
50,807,192,2687
50,808,39,2688
50,809,77,2689
490,32,14,2690
490,22,8,2691
131,124,264,2692
131,128,1,2693
131,339,18048,2694
131,132,71,2695
131,136,107,2696
131,137,274,2697
131,55,23,2698
131,140,140,2699
131,342,55,2700
131,146,10,2701
131,147,151667,2702
131,57,71,2703
131,109,1010,2704
131,150,47,2705
131,476,13,2706
131,151,28,2707
131,613,132,2708
131,810,139,2709
131,811,59,2710
131,812,123,2711
131,152,75,2712
131,813,1010,2713
131,155,3,2714
131,708,638,2715
131,814,479,2716
131,111,423,2717
131,768,1,2718
131,73,37,2719
131,164,15461,2720
131,165,13844,2721
131,77,567,2722
131,815,127,2723
131,79,137,2724
131,81,117,2725
131,816,1,2726
131,174,57779,2727
131,177,5,2728
131,817,542,2729
131,88,5273,2730
131,182,70,2731
131,90,317,2732
131,183,127,2733
131,189,67,2734
131,770,695,2735
131,195,45851,2736
131,818,1,2737
131,113,71359,2738
131,199,140,2739
819,62,3398,2740
726,339,18315,2741
726,51,183,2742
726,132,2,2743
726,137,16,2744
726,53,23,2745
726,54,27,2746
726,138,10,2747
726,140,5,2748
726,820,74,2749
726,143,38,2750
726,56,1,2751
726,147,45502,2752
726,57,10,2753
726,58,5,2754
726,59,43,2755
726,60,121,2756
726,109,656,2757
726,150,11,2758
726,476,59,2759
726,619,14,2760
726,66,6,2761
726,258,1,2762
726,69,312,2763
726,159,36,2764
726,111,1095,2765
726,164,27371,2766
726,77,37,2767
726,78,13,2768
726,263,14,2769
726,721,7,2770
726,79,141,2771
726,83,54,2772
726,84,5,2773
726,85,39,2774
726,174,83156,2775
726,178,8,2776
726,88,8820,2777
726,92,47,2778
726,185,11,2779
726,271,5,2780
726,194,5,2781
726,113,9636,2782
726,103,21,2783
726,473,38,2784
726,106,36,2785
560,559,1,2786
560,588,2,2787
560,136,4,2788
560,821,3,2789
560,150,2,2790
560,235,39,2791
560,69,5,2792
560,165,13,2793
560,317,5,2794
560,87,5,2795
560,177,32,2796
560,822,3,2797
560,663,6,2798
560,230,11,2799
560,823,4,2800
824,257,38,2801
824,174,21455,2802
825,57,36564,2803
825,159,72926,2804
825,164,123,2805
825,165,26532,2806
825,80,286,2807
825,176,2001,2808
825,88,13060,2809
825,197,1263,2810
825,199,130,2811
116,115,1,2812
116,397,9,2813
116,826,186,2814
116,118,14,2815
116,827,17,2816
116,119,5,2817
116,514,15,2818
116,120,29,2819
116,14,2953,2820
116,392,37,2821
116,121,142,2822
